MOVIE_NAME,DOMESTIC_OPENING,FOREIGN_TOTAL,BUDGET,GENRE,RELEASE_DATE
Lost Bohemia,0,0,0,Documentary,2011-05-20 00:00:00
Vanishing on 7th Street,2898,1045953,0,Horror Thriller,2011-02-18 00:00:00
Black Death,6692,242764,0,Adventure,2011-03-11 00:00:00
Incendiary,7308,0,0,Documentary,2011-09-23 00:00:00
Tyrannosaur,7635,0,0,Drama,2011-11-18 00:00:00
Ceremony,6920,0,0,Comedy,2011-04-08 00:00:00
All's Faire in Love,16440,0,0,Comedy,2011-10-28 00:00:00
Four Adventures of Reinette and Mirabelle (2011 re-release),5051,0,0,Foreign,2011-07-20 00:00:00
Answers to Nothing,14262,0,0,Drama,2011-12-02 00:00:00
The Arbor,2638,104562,0,Documentary,2011-04-27 00:00:00
Monogamy,4476,0,0,Drama,2011-03-11 00:00:00
Always Kabhi Kabhi,14570,0,0,Foreign,2011-06-17 00:00:00
Resurrect Dead:The Mystery of the Toynbee Tiles,3054,0,0,Documentary,2011-09-02 00:00:00
Cameraman:The Work and Life of Jack Cardiff,1998,0,0,Documentary,2011-05-13 00:00:00
Charlotte Rampling:The Look,5905,0,0,Documentary,2011-11-04 00:00:00
Brotherhood (2011),7873,12694,0,Crime Drama,2011-02-18 00:00:00
When We Leave (Die Fremde),6018,1052783,0,Foreign,2011-01-28 00:00:00
Skateland,5254,0,0,Drama,2011-05-13 00:00:00
House of Pleasures,4766,0,0,Foreign,2011-11-25 00:00:00
Make Believe,0,0,0,Documentary,2011-05-13 00:00:00
OKA!,4461,0,0,Foreign,2011-10-14 00:00:00
Battle for Brooklyn,11141,0,0,Documentary,2011-06-17 00:00:00
Cook County,7579,0,0,Drama,2011-12-16 00:00:00
5 Days of War,6254,0,12000000,Action Drama,2011-08-19 00:00:00
Littlerock,0,0,0,Drama,2011-08-12 00:00:00
Archie's Final Project,3657,0,0,Comedy,2011-09-23 00:00:00
Mia and the Migoo,16975,0,0,Animation,2011-03-25 00:00:00
London Boulevard,3431,4628033,0,Crime Drama,2011-11-11 00:00:00
Anchor Baby,3510,160842,0,Drama / Thriller,2011-07-08 00:00:00
Dumbstruck,981,0,0,Documentary,2011-04-15 00:00:00
I'm Not Jesus Mommy,5280,0,0,Horror,2011-05-06 00:00:00
The Tenant (2011),750,0,0,Thriller,2011-04-15 00:00:00
Ong Bak 3,5648,2325473,0,Foreign / Action,2011-01-14 00:00:00
Armadillo,3958,1996770,0,Foreign,2011-04-15 00:00:00
Peep World,6702,0,0,Comedy,2011-03-25 00:00:00
Saheb Biwi Aur Gangster,9548,0,0,Foreign,2011-09-30 00:00:00
Sympathy for Delicious,9448,0,0,Comedy / Drama,2011-04-29 00:00:00
Benda Bilili!,1678,0,0,Foreign,2011-09-30 00:00:00
Under the Boardwalk:The Monopoly Story,5054,0,0,Documentary,2011-03-04 00:00:00
Leap Year (2011),2727,175263,0,Foreign,2011-06-24 00:00:00
Bloodworth,9612,0,0,Drama,2011-05-20 00:00:00
America the Beautiful 2:The Thin Commandments,5599,0,0,Documentary,2011-10-14 00:00:00
Rebirth,2740,0,0,Documentary,2011-08-31 00:00:00
Back Door Channels,3425,0,0,Documentary,2011-09-16 00:00:00
"If I Want to Whistle, I Whistle",2999,219544,0,Foreign,2011-01-05 00:00:00
Deep Gold,7000,0,0,Action,2011-04-22 00:00:00
Rid of Me,2070,0,0,Comedy,2011-11-18 00:00:00
Elektra Luxx,5601,0,0,Comedy,2011-03-11 00:00:00
InSight,9571,0,0,Drama,2011-09-02 00:00:00
The Woman with the Five Elephants,4988,0,0,Foreign,2011-07-20 00:00:00
Sarah Palin - You Betcha!,6911,0,0,Documentary,2011-09-30 00:00:00
Magic to Win,5125,0,0,Foreign,2011-12-09 00:00:00
Frankie & Alice,0,0,0,Drama,2011-07-18 00:00:00
"Marriage, Italian Style (2011 re-release)",4967,0,0,Foreign,2011-09-23 00:00:00
Zero Bridge,3304,0,0,Foreign,2011-02-16 00:00:00
The Heir Apparent:Largo Winch,2830,16923028,0,Foreign,2011-11-18 00:00:00
The Prince of the Himalayas,0,0,0,Foreign,2011-12-23 00:00:00
Miss Minoes,1901,0,0,Family,2011-12-23 00:00:00
A Bird of the Air,3819,0,0,Romantic Comedy,2011-09-23 00:00:00
A Screaming Man,2421,175226,0,Foreign,2011-04-13 00:00:00
Vito Bonafacci,3027,0,0,Drama,2011-05-06 00:00:00
The Ledge,5176,601770,0,Thriller,2011-07-08 00:00:00
Special Treatment,678,285627,0,Foreign,2011-08-26 00:00:00
How I Ended This Summer,4968,613911,0,Foreign,2011-02-04 00:00:00
I'm Glad My Mother is Alive,3118,13152,0,Foreign,2011-09-02 00:00:00
Lucky (2011),4986,0,0,Comedy,2011-07-15 00:00:00
Another Happy Day,8464,347224,0,Drama,2011-11-18 00:00:00
Korkoro,1224,618846,0,Foreign,2011-03-25 00:00:00
Wrecked,2054,0,0,Thriller,2011-04-01 00:00:00
King of Devil's Island,1039,4171990,0,Foreign,2011-11-18 00:00:00
London River,1044,1073040,0,Drama,2011-12-07 00:00:00
Good Neighbors,2953,0,0,Comedy Thriller,2011-07-29 00:00:00
Corman's World,7000,0,0,Documentary,2011-12-16 00:00:00
My Piece of the Pie,4213,0,0,Foreign,2011-12-09 00:00:00
Janie Jones,0,0,0,Drama,2011-10-28 00:00:00
I Melt With You,2729,0,0,Thriller,2011-12-09 00:00:00
Chillar Party,4155,825820,0,Foreign,2011-07-08 00:00:00
My Joy,2077,0,0,Foreign,2011-09-30 00:00:00
"El Sicario, Room 164",2040,0,0,Foreign,2011-12-28 00:00:00
The Family Tree,3658,0,0,Comedy / Drama,2011-08-26 00:00:00
The Imperialists Are Still Alive!,2832,0,0,Drama,2011-04-15 00:00:00
Aurora,2105,5098,0,Foreign,2011-06-29 00:00:00
Rage (Rabia),952,402976,0,Foreign,2011-01-28 00:00:00
Elevate,3547,0,0,Documentary,2011-10-21 00:00:00
And They're Off,5154,0,0,Comedy,2011-10-28 00:00:00
Tanner Hall,2803,0,0,Drama,2011-09-09 00:00:00
Flypaper,1098,3137111,0,Crime Comedy,2011-08-19 00:00:00
Burke and Hare,947,4344354,0,Comedy,2011-09-09 00:00:00
The Catechism Cataclysm,897,0,0,Horror Comedy,2011-10-19 00:00:00
Campus Radio,3196,0,0,Romantic Comedy,2011-02-04 00:00:00
Daylight (2011),959,0,0,Horror Thriller,2011-07-15 00:00:00
Caterpillar,2109,247765,0,Foreign,2011-05-06 00:00:00
To Die Like a Man,2346,926,0,Foreign,2011-04-08 00:00:00
The Harvest/La Cosecha,2245,0,0,Documentary,2011-07-29 00:00:00
Passion Play,2100,0,0,Drama / Thriller,2011-05-06 00:00:00
Building Hope,3500,0,0,Documentary,2011-06-03 00:00:00
The Sons of Tennessee Williams,1492,0,0,Documentary,2011-10-07 00:00:00
Plastic Planet,740,836258,0,Documentary,2011-01-14 00:00:00
Balls to the Wall,3140,0,0,Comedy,2011-10-21 00:00:00
The Weird World of Blowfly,1036,0,0,Documentary,2011-09-16 00:00:00
The Lie,3000,0,0,Drama,2011-11-18 00:00:00
Protektor,2968,468952,0,Foreign,2011-08-05 00:00:00
Zokkomon,2815,0,0,Foreign,2011-04-22 00:00:00
Blood Ties,2760,0,0,Action,2011-02-11 00:00:00
Restitution,1779,0,0,Crime Thriller,2011-10-28 00:00:00
United Red Army,1161,0,0,Foreign,2011-05-27 00:00:00
Knuckle,2647,0,0,Documentary,2011-12-09 00:00:00
Main Street,1553,0,0,Drama,2011-09-09 00:00:00
Sidewalls,1304,0,0,Foreign,2011-10-26 00:00:00
Pool Boys,0,0,0,Comedy,2011-09-30 00:00:00
"Love, Wedding, Marriage",1378,0,0,Romantic Comedy,2011-06-03 00:00:00
Now & Later,1516,0,0,Drama,2011-02-18 00:00:00
Chalet Girl,192,1747747,0,Romantic Comedy,2011-10-14 00:00:00
They're Out of Business,0,0,0,Comedy,2011-04-06 00:00:00
The Tunnel (2011),507,0,0,Horror Thriller,2011-08-05 00:00:00
Little Girl (La Pivellina),526,236085,0,Foreign,2011-09-02 00:00:00
An Invisible Sign,0,0,0,Drama,2011-05-06 00:00:00
Romeos,773,0,0,Foreign,2011-09-16 00:00:00
Strangers Online,968,0,0,Drama / Thriller,2011-06-24 00:00:00
Angels Crest,407,0,0,Drama,2011-12-30 00:00:00
Redneck Carnage,325,0,0,Horror,2011-10-29 00:00:00
Illegal (2011),404,289457,0,Foreign,2011-03-25 00:00:00
A Good Day to Die,0,0,0,Documentary,2011-11-04 00:00:00
Toy Story 3,110307189,648167031,200000000,Animation,2010-06-18 00:00:00
Alice in Wonderland (2010),116101023,691276000,200000000,Family Adventure,2010-03-05 00:00:00
Iron Man 2,128122480,311500000,200000000,Action / Adventure,2010-05-07 00:00:00
The Twilight Saga:Eclipse,64832191,397959596,68000000,Romance,2010-06-30 00:00:00
Harry Potter and the Deathly Hallows Part 1,125017372,664300000,0,Fantasy,2010-11-19 00:00:00
Inception,62785337,532956569,160000000,Sci-Fi Action,2010-07-16 00:00:00
Despicable Me,56397125,291600000,69000000,Animation,2010-07-09 00:00:00
Shrek Forever After,70838207,513864080,165000000,Animation,2010-05-21 00:00:00
How to Train Your Dragon,43732319,277297528,165000000,Animation,2010-03-26 00:00:00
Tangled,48767052,390973000,260000000,Animation,2010-11-24 00:00:00
The Karate Kid,55665805,182534404,40000000,Action Drama,2010-06-11 00:00:00
Tron Legacy,44026211,228000000,170000000,Sci-Fi Action,2010-12-17 00:00:00
True Grit,24830443,81033922,38000000,Western,2010-12-22 00:00:00
Clash of the Titans (2010),61235105,330000105,125000000,Fantasy,2010-04-02 00:00:00
Grown Ups,40506562,109429003,80000000,Comedy,2010-06-25 00:00:00
Little Fockers,30833665,162211985,100000000,Comedy,2010-12-22 00:00:00
Megamind,46016833,173469912,130000000,Animation,2010-11-05 00:00:00
The King's Speech,4839802,275414100,15000000,Historical Drama,2010-11-26 00:00:00
The Last Airbender,40325019,187941694,150000000,Fantasy,2010-07-01 00:00:00
Shutter Island,41062440,166791261,80000000,Period Drama,2010-02-19 00:00:00
The Other Guys,35543162,51212949,100000000,Action Comedy,2010-08-06 00:00:00
Salt,36011243,175191986,110000000,Action Thriller,2010-07-23 00:00:00
Jackass 3-D,50353641,54456100,20000000,Comedy,2010-10-15 00:00:00
Valentine's Day,56260707,106000000,52000000,Romantic Comedy,2010-02-12 00:00:00
Black Swan,9827288,222443368,13000000,Drama / Thriller,2010-12-03 00:00:00
Robin Hood,36063385,216400011,200000000,Period Adventure,2010-05-14 00:00:00
The Chronicles of Narnia:The Voyage of the Dawn Treader,24005069,311299267,155000000,Fantasy,2010-12-10 00:00:00
The Expendables,34825135,171401870,80000000,Action,2010-08-13 00:00:00
Due Date,32689406,111241781,65000000,Comedy,2010-11-05 00:00:00
Yogi Bear,16411322,101338130,80000000,Family Comedy,2010-12-17 00:00:00
Date Night,25207599,53552476,55000000,Comedy,2010-04-09 00:00:00
The Social Network,22445653,127957621,40000000,Comedy / Drama,2010-10-01 00:00:00
Sex and the City 2,31001870,193000000,100000000,Romantic Comedy,2010-05-27 00:00:00
The Book of Eli,32789494,62272696,80000000,Action / Adventure,2010-01-15 00:00:00
The Fighter,12435478,35573860,25000000,Sports Drama,2010-12-10 00:00:00
The Town,23808032,61839874,37000000,Crime Drama,2010-09-17 00:00:00
Prince of Persia:The Sands of Time,30095259,245606000,200000000,Adventure,2010-05-28 00:00:00
Red,21761408,108626225,58000000,Action Comedy,2010-10-15 00:00:00
Percy Jackson & The Olympians:The Lightning Thief,31236067,137728906,95000000,Fantasy,2010-02-12 00:00:00
Paranormal Activity 2,40678424,92759125,3000000,Horror,2010-10-22 00:00:00
Unstoppable,22688457,86242524,100000000,Action Thriller,2010-11-12 00:00:00
Eat Pray Love,23104523,124020006,60000000,Drama,2010-08-13 00:00:00
Dear John,30468614,34962262,25000000,Romance,2010-02-05 00:00:00
The A-Team,25669455,100016697,110000000,Action,2010-06-11 00:00:00
Knight & Day,20139985,185507401,117000000,Comedy,2010-06-23 00:00:00
Dinner for Schmucks,23527839,13829402,69000000,Comedy,2010-07-30 00:00:00
The Tourist,16472458,210715032,100000000,Romantic Thriller,2010-12-10 00:00:00
The Bounty Hunter,20686423,69272294,40000000,Action Comedy,2010-03-19 00:00:00
Diary of a Wimpy Kid,22126166,11696873,15000000,Comedy,2010-03-19 00:00:00
The Sorcerer's Apprentice,17619622,152132751,150000000,Fantasy,2010-07-14 00:00:00
A Nightmare on Elm Street (2010),32902299,52589026,35000000,Horror,2010-04-30 00:00:00
The Last Song,16007426,26091272,20000000,Drama,2010-03-31 00:00:00
The Wolfman,31479235,77810085,150000000,Horror,2010-02-12 00:00:00
Get Him to the Greek,17570955,30287004,40000000,Comedy,2010-06-04 00:00:00
Resident Evil:Afterlife,26650264,236093097,60000000,Action Horror,2010-09-10 00:00:00
Tyler Perry's Why Did I Get Married Too?,29289537,578120,20000000,Comedy / Drama,2010-04-02 00:00:00
Tooth Fairy,14010409,52440252,48000000,Fantasy Comedy,2010-01-22 00:00:00
Secretariat,12694770,537416,35000000,Sports Drama,2010-10-08 00:00:00
Easy A,17734040,16550841,8000000,Romantic Comedy,2010-09-17 00:00:00
Takers,20512304,11310975,32000000,Action / Crime,2010-08-27 00:00:00
Legend of the Guardians:The Owls of Ga'Hoole,16112211,84398077,80000000,Animation,2010-09-24 00:00:00
Life as We Know It,14506464,52274025,38000000,Comedy,2010-10-08 00:00:00
Letters to Juliet,13540486,26149297,30000000,Romance,2010-05-14 00:00:00
Wall Street:Money Never Sleeps,19011188,82273405,70000000,Drama,2010-09-24 00:00:00
Predators,24760882,75232420,40000000,Sci-Fi Horror,2010-07-09 00:00:00
Hubble 3D,413477,20388356,0,IMAX,2010-03-19 00:00:00
Hot Tub Time Machine,14020502,14284706,36000000,Comedy,2010-03-26 00:00:00
Kick-Ass,19828687,48117600,30000000,Action Comedy,2010-04-16 00:00:00
Killers,15837266,51100000,75000000,Action Comedy,2010-06-04 00:00:00
Saw 3D,22530123,90440256,20000000,Horror,2010-10-29 00:00:00
Cop Out,18211126,10708323,30000000,Comedy,2010-02-26 00:00:00
Cats & Dogs:The Revenge of Kitty Galore,12279363,68898011,85000000,Family Comedy,2010-07-30 00:00:00
Edge of Darkness,17214384,37810239,80000000,Drama / Thriller,2010-01-29 00:00:00
Gulliver's Travels,6307691,194603463,112000000,Adventure Comedy,2010-12-25 00:00:00
Death at a Funeral (2010),16217540,6311539,21000000,Comedy,2010-04-16 00:00:00
Step Up 3-D,15812311,116891586,30000000,Music Drama,2010-08-06 00:00:00
The Last Exorcism,20366613,26703740,0,Horror,2010-08-27 00:00:00
Legion (2010),17501625,27750578,26000000,Horror Thriller,2010-01-22 00:00:00
Burlesque,11947744,50079118,55000000,Musical,2010-11-24 00:00:00
The Crazies,16067552,15683234,20000000,Horror,2010-02-26 00:00:00
For Colored Girls,19497324,17318,21000000,Drama,2010-11-05 00:00:00
The Back-Up Plan,12201710,39987001,35000000,Romantic Comedy,2010-04-23 00:00:00
Vampires Suck,12202831,43886362,20000000,Horror Comedy,2010-08-18 00:00:00
The American,13177790,32269905,20000000,Drama / Thriller,2010-09-01 00:00:00
Green Zone,14309295,59828889,100000000,Thriller,2010-03-12 00:00:00
Marmaduke,11599661,50117056,50000000,Family Comedy,2010-06-04 00:00:00
Devil,12289375,29094299,0,Horror,2010-09-17 00:00:00
Hereafter,12238469,72450694,50000000,Drama,2010-10-15 00:00:00
When in Rome,12350041,10362202,0,Romantic Comedy,2010-01-29 00:00:00
Love and Other Drugs,9739161,70453003,30000000,Comedy / Drama,2010-11-24 00:00:00
She's Out of My League,9775278,17768868,20000000,Romantic Comedy,2010-03-12 00:00:00
Scott Pilgrim vs. the World,10609795,16140284,60000000,Action Comedy,2010-08-13 00:00:00
Charlie St. Cloud,12381585,17028159,44000000,Drama,2010-07-30 00:00:00
Morning Glory,9203266,29029244,40000000,Comedy,2010-11-10 00:00:00
How Do You Know,7484696,18456287,120000000,Comedy / Drama,2010-12-17 00:00:00
Daybreakers,15146692,21314887,20000000,Horror,2010-01-08 00:00:00
Nanny McPhee Returns,8407685,64239906,35000000,Family,2010-08-20 00:00:00
The Switch,8436713,22051181,19000000,Comedy,2010-08-20 00:00:00
Brooklyn's Finest,13350299,9276608,17000000,Action / Crime,2010-03-05 00:00:00
Machete,11416164,17499670,0,Action / Adventure,2010-09-03 00:00:00
Ramona and Beezus,7810481,1126741,15000000,Family,2010-07-23 00:00:00
Leap Year,9202815,6688396,19000000,Romantic Comedy,2010-01-08 00:00:00
You Again,8407513,6303195,20000000,Comedy,2010-09-24 00:00:00
Alpha and Omega,9106906,25400000,0,Animation,2010-09-17 00:00:00
Piranha 3D,10106872,58185010,24000000,Horror,2010-08-20 00:00:00
Lottery Ticket,10652297,0,17000000,Comedy,2010-08-20 00:00:00
The Spy Next Door,9726056,20929457,28000000,Action Comedy,2010-01-15 00:00:00
From Paris with Love,8158860,28749167,52000000,Action,2010-02-05 00:00:00
The Losers,9406348,5788291,25000000,Action,2010-04-23 00:00:00
Faster,8523153,12386938,24000000,Action,2010-11-24 00:00:00
Just Wright,8284989,29900,0,Romantic Comedy,2010-05-14 00:00:00
Skyline,11692415,45427416,10000000,Thriller,2010-11-12 00:00:00
The Next Three Days,6542779,46300000,30000000,Action Thriller,2010-11-19 00:00:00
The Kids Are All Right,4017556,13894485,4000000,Comedy,2010-07-09 00:00:00
Our Family Wedding,7629862,1153747,0,Comedy,2010-03-12 00:00:00
Country Strong,7356617,310273,15000000,Music Drama,2010-12-22 00:00:00
Oceans,6058958,63229120,80000000,Documentary,2010-04-22 00:00:00
Remember Me,8089139,36964649,16000000,Romance,2010-03-12 00:00:00
127 Hours,2401652,42403567,18000000,Drama,2010-11-05 00:00:00
Going the Distance,6884964,24248458,32000000,Romantic Comedy,2010-09-03 00:00:00
Furry Vengeance,6627564,18606245,35000000,Family Comedy,2010-04-30 00:00:00
Splice,7385277,9847289,30000000,Sci-Fi Horror,2010-06-04 00:00:00
The Ghost Writer,2246604,44680749,45000000,Thriller,2010-02-19 00:00:00
Youth in Revolt,6888334,4369807,18000000,Comedy,2010-01-08 00:00:00
My Soul to Take,6842220,6231967,25000000,Horror,2010-10-08 00:00:00
Repo Men,6126170,4615056,32000000,Sci-Fi Action,2010-03-19 00:00:00
Case 39,5350570,14928128,26000000,Horror Thriller,2010-10-01 00:00:00
Let Me In,5147479,12010678,20000000,Horror,2010-10-01 00:00:00
Extraordinary Measures,6012594,3065980,31000000,Drama,2010-01-22 00:00:00
Avatar:Special Edition,4007750,22469358,0,Sci-Fi Adventure,2010-08-27 00:00:00
Jonah Hex,5379365,356195,47000000,Western,2010-06-18 00:00:00
The Girl with the Dragon Tattoo,335502,94300000,13000000,Thriller,2010-03-19 00:00:00
Blue Valentine,193728,2649406,0,Drama,2010-12-29 00:00:00
Fair Game (2010),651082,14648231,22000000,Action Thriller,2010-11-05 00:00:00
Get Low,88182,518349,7000000,Comedy,2010-07-30 00:00:00
MacGruber,4043495,797295,10000000,Comedy,2010-05-21 00:00:00
The Girl Who Played with Fire,904998,59488554,0,Thriller,2010-07-09 00:00:00
Cyrus,181716,2454919,7000000,Comedy,2010-06-18 00:00:00
Babies,2160460,2175039,0,Documentary,2010-05-07 00:00:00
Conviction,1731137,2926926,0,Drama,2010-10-15 00:00:00
City Island,32001,1204826,6000000,Comedy,2010-03-19 00:00:00
The Last Station,73723,6932905,18000000,Historical Drama,2010-01-15 00:00:00
Winter's Bone,84797,7265331,2000000,Drama,2010-06-11 00:00:00
"Waiting for""Superman""",139033,9322,0,Documentary,2010-09-24 00:00:00
The Secret in Their Eyes,167866,27573843,0,Crime Drama,2010-04-16 00:00:00
It's Kind of a Funny Story,2013406,127612,8000000,Drama,2010-10-08 00:00:00
Sea Rex 3D:Journey to a Prehistoric World,0,9907568,5000000,IMAX,2010-05-28 00:00:00
The Warrior's Way,3048665,5421229,42000000,Western,2010-12-03 00:00:00
The Girl Who Kicked the Hornet's Nest,881737,38307912,0,Foreign,2010-10-29 00:00:00
I Am Love,121504,5901103,0,Foreign,2010-06-18 00:00:00
Mao's Last Dancer,199657,17451353,0,Drama,2010-08-20 00:00:00
Solitary Man,94936,818034,15000000,Comedy / Drama,2010-05-21 00:00:00
Inside Job,39649,3558787,2000000,Documentary,2010-10-08 00:00:00
Greenberg,118152,1919797,0,Comedy / Drama,2010-03-19 00:00:00
Please Give,118123,279511,3000000,Comedy / Drama,2010-04-30 00:00:00
My Name is Khan,1944027,38326589,0,Foreign,2010-02-12 00:00:00
To Save a Life,1581517,45815,0,Drama,2010-01-22 00:00:00
The Runaways,805115,1107978,10000000,Drama,2010-03-19 00:00:00
Exit Through the Gift Shop,170756,2017368,0,Documentary,2010-04-16 00:00:00
You Will Meet a Tall Dark Stranger,160103,31027741,22000000,Romance,2010-09-22 00:00:00
Catfish,257285,242271,0,Documentary,2010-09-17 00:00:00
Another Year,111869,16517060,8000000,Drama,2010-12-29 00:00:00
Chloe,900688,8627387,14000000,Drama,2010-03-26 00:00:00
Joan Rivers:A Piece of Work,164351,0,0,Documentary,2010-06-11 00:00:00
Letters to God,1088873,60315,3000000,Drama,2010-04-09 00:00:00
N'Secure,1166406,0,0,Drama,2010-10-15 00:00:00
Never Let Me Go,111734,7020580,15000000,Drama / Thriller,2010-09-15 00:00:00
Twilight/New Moon Combo (one-night-only),0,0,0,Romance,2010-06-29 00:00:00
The Illusionist (2010),38594,3370957,17000000,Animation,2010-12-25 00:00:00
Rabbit Hole,53778,2900000,5000000,Drama,2010-12-17 00:00:00
"I Love You, Phillip Morris",112520,18685384,13000000,Comedy,2010-12-03 00:00:00
Harry Brown,173353,8511066,0,Crime Thriller,2010-04-30 00:00:00
Stone,75766,7669640,22000000,Drama / Thriller,2010-10-08 00:00:00
Somewhere,119086,12151264,7000000,Comedy / Drama,2010-12-22 00:00:00
Flipped,224233,0,14000000,Comedy,2010-08-06 00:00:00
Kites,959329,1281265,0,Romance,2010-05-21 00:00:00
Coco Chanel & Igor Stravinsky,44454,4132264,0,Foreign,2010-06-11 00:00:00
Cairo Time,66245,391396,0,Romance,2010-08-06 00:00:00
Raajneeti,850244,11089666,0,Drama,2010-06-04 00:00:00
The Joneses,509689,5546982,10000000,Drama,2010-04-16 00:00:00
Nowhere Boy,52749,5120531,0,Drama,2010-10-08 00:00:00
Restrepo,35581,105497,0,Documentary,2010-06-25 00:00:00
Dabangg,628137,1654005,0,Foreign / Action,2010-09-10 00:00:00
Micmacs,42751,15082254,42000000,Comedy,2010-05-28 00:00:00
Housefull,642156,1156892,0,Comedy,2010-04-30 00:00:00
Golmaal 3,626432,935479,0,Foreign,2010-11-05 00:00:00
Mother and Child,43040,3870227,7000000,Drama,2010-05-07 00:00:00
Made in Dagenham,37563,11299718,0,Drama,2010-11-19 00:00:00
Tees Maar Khan,539793,1377971,0,Foreign,2010-12-22 00:00:00
La Mission,49046,0,0,Drama,2010-04-09 00:00:00
Buried,100268,18108337,0,Thriller,2010-09-24 00:00:00
Animal Kingdom,61968,5749943,0,Crime Drama,2010-08-13 00:00:00
Casino Jack,34528,40724,0,Thriller,2010-12-17 00:00:00
The Perfect Game,511698,2841922,0,Sports Drama,2010-04-16 00:00:00
2010 Oscar Shorts,291360,0,0,Unknown,2010-02-19 00:00:00
Guzaarish,488121,694905,0,Foreign,2010-11-19 00:00:00
The Salvation Poem (Poema de Salvacion),0,182932,0,Drama,2010-08-27 00:00:00
The Wildest Dream,67848,0,0,Documentary,2010-08-06 00:00:00
Princess Kaiulani,186995,0,9000000,Drama,2010-05-14 00:00:00
Anjaana Anjaani,517608,761131,0,Foreign,2010-10-01 00:00:00
I Hate Luv Storys,375297,14871219,0,Foreign,2010-06-30 00:00:00
What If...,49770,0,0,Drama,2010-08-20 00:00:00
The Tillman Story,52185,0,0,Documentary,2010-08-20 00:00:00
Peepli Live,350054,8702980,0,Foreign,2010-08-13 00:00:00
Middle Men,325641,0,20000000,Crime Comedy,2010-08-06 00:00:00
North Face,23050,216283,0,Historical Drama,2010-01-29 00:00:00
Raavan,482760,647735,0,Drama / Thriller,2010-06-18 00:00:00
The Secret of Kells,39826,62679,8000000,Animation,2010-03-05 00:00:00
Mid-August Lunch,13090,8708045,0,Foreign,2010-03-17 00:00:00
The Polar Express (IMAX re-issue 2010),80505,0,0,IMAX,2010-12-03 00:00:00
The Concert,21742,40488365,0,Foreign,2010-07-30 00:00:00
We Are Family,296907,392926,0,Foreign,2010-09-03 00:00:00
The Virginity Hit,301885,0,2000000,Comedy,2010-09-24 00:00:00
Ajami,35792,669445,0,Drama,2010-02-03 00:00:00
Agora,33262,38422082,70000000,Historical Drama,2010-05-28 00:00:00
Vincere,18096,5078839,13000000,Historical Drama,2010-03-19 00:00:00
Howl,51185,565924,0,Drama,2010-09-24 00:00:00
Elvis On Tour 75th Anniversary,0,0,0,Documentary,2010-07-29 00:00:00
All Good Things,37172,62511,0,Thriller,2010-12-03 00:00:00
Tamara Drewe,18604,11350304,0,Comedy,2010-10-08 00:00:00
Mesrine:Killer Instinct,152873,30503743,0,Crime Thriller,2010-08-27 00:00:00
Mother (2010),35858,16561204,0,Crime Drama,2010-03-12 00:00:00
Ondine,27497,1094283,12000000,Drama,2010-06-04 00:00:00
The Art of the Steal,39019,0,0,Documentary,2010-02-26 00:00:00
Jack Goes Boating,28916,77578,0,Comedy,2010-09-17 00:00:00
Khatta Meetha,309211,498910,0,Foreign,2010-07-23 00:00:00
Standing Ovation,343125,0,0,Family,2010-07-16 00:00:00
Mademoiselle Chambon,19446,4745439,0,Romance,2010-05-28 00:00:00
Metropolis (2010 re-issue),19978,0,0,Sci-Fi,2010-05-07 00:00:00
The Man From Nowhere,35751,42531615,0,Foreign,2010-10-01 00:00:00
Veer (2010),334562,277269,0,Historical Drama,2010-01-22 00:00:00
Preacher's Kid,190638,0,0,Drama,2010-01-29 00:00:00
Heartbreaker,52628,46851157,0,Foreign,2010-09-10 00:00:00
The City of Your Final Destination,24401,858570,0,Drama / Thriller,2010-04-16 00:00:00
The Most Dangerous Man in America:Daniel Ellsberg and the Pentagon Papers,1114,0,0,Documentary,2010-01-29 00:00:00
The Extra Man,18861,4490,0,Comedy,2010-07-30 00:00:00
Vision,11406,4608604,0,Foreign,2010-10-13 00:00:00
I Want Your Money,249428,0,0,Documentary,2010-10-15 00:00:00
Break Ke Baad,194737,389360,0,Foreign,2010-11-24 00:00:00
If You Are the One 2 (Fei Cheng Wu Rao II),182517,75643458,0,Comedy,2010-12-24 00:00:00
I'm Still Here,96658,159980,0,Comedy / Drama,2010-09-10 00:00:00
The Square,17092,0,0,Drama / Thriller,2010-04-09 00:00:00
Wild Grass,39162,4197398,0,Foreign,2010-06-25 00:00:00
Tiny Furniture,21235,0,0,Comedy,2010-11-12 00:00:00
Fish Tank,25854,1983177,3000000,Drama,2010-01-15 00:00:00
Lebanon,17145,830093,0,Foreign,2010-08-06 00:00:00
Grease (Sing-a-Long re-issue),60759,0,0,Musical,2010-07-08 00:00:00
Breathless (2010 re-issue),32424,0,0,Crime Drama,2010-05-28 00:00:00
Like Dandelion Dust,77960,0,0,Drama,2010-09-24 00:00:00
Creation,53073,554975,0,Historical Drama,2010-01-22 00:00:00
Enter the Void,43651,417782,16000000,Drama,2010-09-24 00:00:00
Kings of Pastry,15162,0,0,Documentary,2010-09-15 00:00:00
A Film Unfinished,34060,0,0,Documentary,2010-08-18 00:00:00
The Yellow Handkerchief,37296,0,0,Drama,2010-02-26 00:00:00
Today's Special,90639,0,0,Comedy,2010-11-19 00:00:00
Four Lions,41512,4353954,0,Comedy,2010-11-05 00:00:00
